Latitude,Longitude,MedInc
34.14,-117.61,5.5198
33.86,-118.4,5.1677
34.12,-117.22,2.3725
33.36,-117.1,3.2614
37.85,-122.28,2.4038
38.0,-120.39,3.212
33.67,-117.81,7.7589
33.84,-118.22,4.0219
34.13,-117.45,3.6417
34.23,-118.24,5.3473
36.72,-121.68,3.2652
36.45,-119.23,2.1205
34.3,-119.23,6.9483
38.58,-121.37,7.3343
34.43,-118.66,3.775
33.67,-117.91,4.4625
33.97,-117.4,3.8618
37.72,-122.17,3.5313
38.41,-122.78,2.5917
33.83,-118.34,5.8972
37.37,-122.04,5.2319
34.17,-118.1,4.7241
34.12,-118.42,12.3767
40.06,-121.54,2.4028
36.82,-119.85,5.5842
34.21,-118.69,12.542
38.61,-121.34,2.6023
33.72,-118.02,4.4453
33.77,-117.93,4.5833
34.04,-117.12,4.8173
32.79,-116.96,2.6324
38.55,-121.45,1.4889
39.26,-121.45,3.125
34.87,-120.42,4.8359
32.61,-117.09,3.6467
37.68,-122.1,3.4032
34.54,-117.3,1.06
34.08,-117.95,3.125
34.17,-118.53,3.855
33.78,-118.19,0.9318
33.12,-117.2,5.1194
37.76,-122.5,3.1406
34.13,-118.25,2.125
33.92,-117.45,2.2548
34.17,-118.46,4.1875
32.79,-115.57,3.6042
40.23,-121.06,3.4844
33.61,-117.66,8.4112
37.25,-122.03,7.8711
33.94,-117.44,3.9128
36.96,-121.75,4.7569
34.13,-118.27,2.1071
33.87,-117.32,4.8125
33.03,-117.04,6.3761
37.95,-122.07,4.5893
38.7,-121.45,3.9853
36.01,-120.12,2.2167
38.54,-122.62,4.5167
36.77,-119.81,3.15
33.89,-118.41,9.0812
37.48,-122.24,3.5322
37.29,-122.02,8.7939
33.97,-118.07,2.4607
37.31,-121.79,5.1149
33.86,-117.94,4.75
34.19,-118.44,2.891
39.75,-121.0,2.5893
36.75,-119.76,1.6548
38.03,-122.26,4.4474
33.87,-117.81,6.0591
34.14,-118.27,2.7685
33.94,-118.22,2.5938
32.83,-117.22,3.4318
37.31,-121.89,3.7455
33.71,-118.09,8.7397
33.88,-118.35,4.0737
32.67,-117.11,1.4844
37.58,-122.33,3.38
38.0,-121.31,4.3958
32.81,-117.19,5.1491
37.89,-122.51,3.4485
39.32,-120.19,2.3594
33.71,-117.87,3.5326
36.74,-119.8,0.799
37.73,-122.38,1.4133
33.01,-117.23,11.1118
34.07,-117.46,2.9973
36.8,-119.84,2.0469
34.28,-118.71,4.6528
33.85,-118.29,1.9049
34.68,-118.17,6.6772
34.04,-118.41,8.0239
34.12,-117.87,4.2454
33.83,-118.08,2.7759
37.92,-122.08,4.4561
38.02,-122.1,3.6523
33.01,-117.06,4.4219
37.26,-121.81,5.9359
34.06,-117.7,2.3049
40.47,-122.33,2.125
34.19,-118.31,3.0625
33.91,-118.03,3.2143
37.96,-121.31,3.6094
38.61,-121.48,2.3438
34.2,-118.32,4.9886
36.62,-121.92,2.6713
38.6,-121.38,6.8469
37.76,-122.23,5.2915
33.38,-117.24,3.668
37.79,-122.19,2.9297
33.75,-117.31,2.1484
34.01,-117.97,3.7083
33.97,-117.51,3.6691
38.34,-122.69,4.0071
38.77,-120.84,4.825
34.13,-117.97,3.4777
35.86,-119.46,1.505
38.24,-122.64,3.7917
33.88,-118.0,4.7083
37.73,-122.42,4.0132
39.15,-121.74,2.8
36.81,-119.82,5.0698
37.51,-120.84,2.0643
33.0,-117.31,6.8443
37.94,-121.3,2.375
33.87,-118.29,4.381
34.04,-118.21,2.8
34.14,-118.24,2.1444
34.16,-118.24,9.5823
34.05,-118.36,3.3824
33.9,-118.11,5.0753
34.07,-118.4,2.9107
38.67,-121.75,3.125
33.05,-117.27,2.9083
36.58,-119.61,2.6974
32.76,-117.09,3.5481
33.99,-117.52,5.2759
35.26,-118.9,1.9066
34.05,-117.16,6.0701
37.73,-122.43,4.6786
32.76,-117.15,2.75
33.97,-118.08,3.5481
34.12,-117.56,3.7973
37.75,-122.47,6.1592
38.53,-121.45,2.4741
37.38,-122.11,5.0804
34.01,-118.3,1.9152
37.79,-122.41,3.5066
33.74,-116.94,4.6406
34.04,-117.73,3.15
36.95,-120.05,2.2527
33.81,-118.3,5.322
33.79,-118.3,3.1630000000000003
38.42,-120.42,2.7344
34.02,-117.66,6.7544
34.04,-117.66,4.2054
32.58,-117.06,3.5125
33.78,-118.18,1.5603
37.4,-122.07,3.7359
37.98,-121.29,2.5043
34.18,-118.1,7.7108
33.38,-117.25,2.0956
33.71,-117.21,2.1848
37.81,-122.24,2.7477
37.81,-121.95,9.0776
33.38,-117.25,3.0
33.91,-118.29,2.4741
34.05,-118.17,2.5962
37.31,-121.98,5.606
33.64,-117.7,8.1926
32.79,-116.95,2.0326
34.0,-117.66,5.4110000000000005
37.81,-121.96,8.3188
35.4,-119.05,3.8611
37.88,-122.3,1.6971
33.28,-116.32,3.3625
34.18,-119.21,3.9718
32.8,-114.55,1.275
34.18,-118.36,2.9583
34.23,-118.23,6.0
34.06,-118.37,4.0217
37.26,-121.94,4.9236
35.35,-119.01,2.1875
40.78,-124.18,2.1607
33.61,-117.67,6.1401
37.32,-121.79,5.5336
38.64,-121.36,5.5632
34.1,-118.04,4.1488
33.96,-118.17,2.3
37.79,-122.43,2.6782
33.9,-118.13,4.7663
33.49,-114.68,1.6395
38.34,-122.63,5.1966
33.08,-117.27,6.0922
33.94,-118.26,2.0
33.88,-118.35,4.4
34.11,-118.4,15.0001
36.75,-119.78,1.4635
33.88,-117.92,3.75
33.94,-117.45,2.1023
37.79,-122.23,1.8854
37.35,-121.99,4.3971
37.35,-122.05,7.3753
38.0,-122.11,5.76
37.43,-122.11,7.313
33.87,-118.36,3.9868
37.78,-122.43,1.3844
33.77,-118.08,2.2708
32.76,-117.0,4.3977
38.17,-122.51,3.6392
33.91,-118.38,5.8374
33.74,-117.97,4.2566
38.55,-121.75,3.7452
33.97,-118.21,2.1005
33.83,-118.18,4.2411
38.66,-121.28,3.7869
38.34,-122.28,3.6389
36.48,-121.7,3.5039
37.84,-122.27,2.6
40.45,-120.36,1.7333
39.7,-121.81,1.5863
38.68,-121.35,4.3118
33.71,-117.91,3.6505
33.78,-118.01,6.0
40.6,-123.11,1.1602
33.47,-117.69,3.668
33.71,-116.68,3.5882
37.48,-122.19,4.2708
37.74,-122.41,5.5563
33.93,-117.43,4.5122
33.98,-117.96,5.7407
37.29,-121.92,7.6659
37.79,-122.18,3.9712
33.74,-116.22,3.3107
34.19,-118.5,5.0796
34.18,-118.3,3.0973
34.22,-119.04,4.6458
39.66,-121.66,2.9625
34.06,-117.64,1.9659
36.65,-120.31,2.25
37.77,-122.5,3.5833
33.94,-118.16,3.6936
32.83,-117.26,10.7721
38.28,-121.31,1.9485
34.21,-118.57,5.8798
32.8,-116.98,3.963
36.64,-119.39,2.3618
33.83,-118.11,5.5767
33.93,-118.02,3.6028
37.77,-120.96,3.8534
41.68,-123.91,2.9688
37.79,-122.43,7.2623
37.75,-122.14,6.8323
34.65,-118.29,3.3173
37.31,-122.07,7.2986
34.2,-118.43,2.773
33.19,-117.38,2.4583
34.26,-118.5,4.8316
34.2,-118.45,2.5562
34.17,-118.14,2.3062
38.46,-122.75,3.0147
38.7,-121.25,4.2464
37.31,-122.04,5.154
34.17,-117.3,1.875
33.98,-118.22,2.7045
37.41,-122.13,5.4063
33.84,-118.08,3.7961
38.67,-121.3,3.0733
34.05,-118.18,2.7031
38.71,-121.38,3.9318
34.19,-118.36,5.1814
34.04,-118.35,3.0856
37.55,-121.96,4.1387
34.13,-116.31,1.6063
34.36,-119.05,2.8417
37.76,-122.23,5.1039
38.76,-120.67,2.1682
34.05,-117.66,3.6467
39.4,-121.75,2.4943
33.92,-118.11,4.1767
37.64,-122.42,2.225
33.95,-117.47,4.1264
33.47,-117.68,6.126
34.22,-118.42,5.3767
37.94,-122.31,4.3958
39.74,-121.59,2.3798
34.06,-117.9,5.4469
38.43,-121.95,5.1534
37.4,-122.06,4.3351
40.24,-123.68,1.725
32.66,-117.09,3.375
37.99,-121.83,4.4853
37.96,-121.32,3.1845
33.57,-114.57,1.925
34.03,-118.11,3.5272
33.95,-117.37,4.3542
32.76,-117.11,2.2409
38.07,-122.68,5.6305
36.78,-119.78,1.9784
40.65,-122.31,2.9338
34.07,-117.67,3.5036
34.02,-118.32,3.3906
37.75,-122.46,10.7569
37.88,-122.18,4.9
36.67,-121.68,5.0
37.77,-122.14,4.8304
37.82,-122.2,7.0175
33.9,-118.3,3.6
37.69,-122.48,3.4492
33.83,-117.95,4.9394
37.75,-122.18,1.325
34.02,-118.3,1.85
37.32,-120.61,4.25
34.39,-117.3,3.6615
34.61,-120.09,2.8906
33.73,-117.81,2.1719
34.0,-118.41,2.9338
33.92,-118.4,4.5987
33.73,-117.86,2.6385
38.73,-121.01,4.7276
36.79,-119.69,2.7404
37.74,-122.44,4.2672
36.1,-119.58,1.3967
33.8,-116.54,2.2216
39.37,-123.75,3.25
41.78,-121.62,1.7885
34.2,-118.45,2.9688
38.67,-120.98,5.584
33.78,-118.26,2.0956
32.72,-117.0,2.1362
37.31,-122.01,6.6766
34.07,-117.96,3.7736
37.64,-122.11,3.6708
33.84,-118.14,4.4286
33.34,-118.33,2.8333
37.86,-120.23,2.4615
36.79,-119.87,3.0938
34.44,-119.63,9.4522
32.74,-117.07,2.6629
39.0,-121.04,4.8051
38.03,-121.34,4.9861
34.19,-118.19,15.0001
34.09,-118.19,1.9706
32.72,-117.16,0.9142
33.89,-118.24,2.1838
37.92,-122.52,14.5833
34.06,-118.32,4.5918
37.88,-122.28,3.2344
37.32,-120.45,4.8214
38.38,-123.08,3.9167
37.35,-122.03,5.5388
37.07,-120.83,2.5598
34.16,-118.26,3.1484
37.78,-122.44,2.5721
34.64,-120.45,3.7778
37.75,-122.43,3.775
33.94,-117.44,4.1776
37.55,-122.03,4.9118
40.31,-123.17,0.536
33.81,-118.39,3.7778
33.85,-117.86,4.9306
32.81,-117.01,5.516
38.9,-121.07,1.7375
34.42,-117.56,3.4695
39.07,-121.7,3.3125
36.93,-121.9,5.3276
36.73,-119.83,2.4137
34.41,-119.52,4.806
33.88,-118.22,1.6574
37.73,-122.45,5.0634
37.37,-122.03,3.8125
34.24,-118.77,6.4963
34.19,-118.13,2.92
36.94,-121.84,4.9517
38.04,-121.25,4.9861
33.83,-117.98,6.212999999999999
33.91,-118.15,3.3182
40.37,-120.58,2.2661
38.7,-121.32,3.2444
33.91,-117.91,4.9766
39.75,-121.6,1.9766
38.46,-122.71,2.314
38.61,-122.82,4.0294
32.76,-117.02,1.0278
33.21,-117.25,2.6339
37.71,-122.45,4.5417
34.86,-118.34,2.8097
33.97,-118.04,2.5686
39.63,-120.73,3.8826
37.46,-121.87,15.0001
37.93,-122.3,4.5
39.36,-120.23,4.0481
39.23,-122.9,3.9519
33.88,-117.9,4.675
34.18,-118.51,4.8036
38.01,-120.29,3.0729
34.27,-118.46,4.8015
40.22,-124.0,1.319
37.33,-121.92,4.7768
34.06,-117.15,4.0658
33.52,-117.71,6.1007
37.94,-122.32,6.2712
33.93,-118.18,2.1641
33.77,-118.27,1.9964
37.41,-121.81,7.0544
40.58,-122.38,1.8375
33.94,-118.03,3.4861
38.01,-122.59,6.1724
33.89,-116.63,1.5227
34.05,-118.3,2.096
38.02,-122.93,3.5469
34.0,-118.46,3.875
34.3,-118.67,7.9013
37.8,-122.44,2.7717
41.75,-124.21,2.0074
36.79,-119.78,2.9301
34.07,-117.57,3.1458
34.11,-118.02,4.625
34.08,-117.72,3.2481
37.9,-122.29,5.337999999999999
37.86,-122.18,8.9571
38.75,-121.27,2.7188
35.9,-118.86,4.125
34.51,-117.31,2.0243
33.95,-118.13,3.1104
33.9,-118.22,1.4091
33.68,-117.95,3.6364
34.05,-118.32,1.9923
38.56,-121.45,4.63
34.57,-117.93,3.1946
39.29,-121.06,3.4028
37.91,-122.29,5.5357
37.75,-121.44,4.2768
34.16,-118.45,4.475
34.02,-118.34,4.0357
34.15,-118.34,3.5637
32.72,-117.25,6.597
37.49,-120.85,1.4063
35.5,-120.68,3.7672
34.2,-118.46,3.5255
36.93,-121.73,3.2917
37.5,-122.04,3.1696
33.51,-117.77,4.4464
37.94,-122.34,2.7391
37.23,-121.87,6.9473
34.16,-118.4,3.8056
34.96,-120.43,4.8155
34.0,-118.44,3.875
38.12,-122.24,4.0114
34.26,-116.85,2.4308
38.96,-119.98,3.5417
34.18,-118.36,2.3056
38.44,-122.98,3.1
35.58,-119.35,1.1903
34.04,-117.31,4.7344
38.19,-121.57,2.4353
38.53,-122.82,3.276
34.07,-118.3,2.4348
37.76,-122.43,3.3565
38.98,-122.83,1.6164
40.71,-122.32,2.4036
38.94,-122.62,1.5455
37.35,-122.06,8.758
37.39,-122.01,4.0068
37.23,-121.83,6.6659
38.63,-121.36,4.7283
38.69,-121.36,3.6989
33.8,-118.07,7.1221
33.78,-118.18,1.2746
33.67,-117.96,7.0173
37.28,-121.76,4.9097
37.73,-122.47,5.9245
37.93,-122.07,3.7433
37.5,-120.87,3.1042
34.06,-118.22,10.2264
35.61,-117.64,4.25
37.72,-121.45,5.75
37.96,-121.23,1.5539
39.2,-120.22,3.3699
35.37,-118.92,2.4919
37.58,-122.02,3.3617
38.35,-121.99,2.4659
34.01,-118.27,1.4327
34.48,-117.26,4.1933
33.99,-118.47,2.1471
33.99,-118.46,3.1992
38.51,-121.49,2.9219
38.13,-122.24,4.0938
34.19,-118.45,2.4667
36.95,-121.82,4.6611
34.07,-118.37,3.4286
32.9,-117.11,4.4766
34.0,-118.31,1.933
34.05,-118.32,3.5517
37.35,-121.88,2.8167
37.33,-121.82,4.3782
33.89,-117.84,6.7837
34.08,-118.14,2.3464
34.14,-118.26,4.1083
37.44,-121.9,8.6675
34.02,-118.44,6.2583
33.93,-118.31,4.2917
36.0,-116.22,1.1471
36.63,-121.89,3.0383
33.86,-117.76,10.1316
38.6,-121.36,3.875
34.02,-117.06,2.6875
33.89,-118.11,4.375
34.09,-118.27,3.9674
34.02,-118.48,2.7019
34.13,-118.15,4.7298
36.79,-119.84,3.3447
33.95,-118.21,2.2988
38.02,-122.55,6.4978
37.57,-120.91,2.0521
33.82,-117.94,2.3347
37.33,-121.94,2.1902
36.75,-119.79,1.123
37.79,-122.25,1.6
34.28,-117.53,4.1083
37.64,-121.0,0.9573
33.79,-118.34,5.0254
37.92,-121.23,1.8958
37.66,-122.11,3.2091
33.69,-117.77,3.7988
37.45,-121.9,5.6063
38.57,-121.44,3.776
36.98,-122.04,2.9286
32.64,-117.09,1.62
32.83,-117.2,2.5909
37.66,-122.46,5.4221
34.18,-118.95,6.0994
33.94,-117.97,5.5608
37.56,-122.36,15.0001
34.01,-117.97,3.7459
39.79,-120.53,2.5156
34.21,-118.2,7.8375
37.98,-122.0,4.525
37.75,-122.18,2.1731
34.07,-117.64,2.6913
33.76,-117.94,4.2386
37.46,-122.18,15.0001
34.42,-118.56,1.9667
37.5,-120.84,2.2083
33.97,-118.21,3.0313
36.72,-119.67,2.6875
34.04,-118.15,3.6875
37.93,-121.31,2.4667
33.89,-118.15,3.274
33.86,-117.96,3.7813
33.92,-117.22,4.0938
34.13,-117.26,2.1375
37.31,-121.81,5.7843
37.49,-122.28,6.912000000000001
37.94,-122.02,4.2569
37.65,-122.1,4.5303
36.71,-121.77,3.512
38.12,-122.58,4.9286
39.55,-122.18,3.25
34.04,-118.38,3.4063
40.34,-121.8,2.881
37.97,-121.3,4.061
32.68,-117.09,2.0114
34.97,-120.43,4.0125
33.77,-118.18,2.6371
36.93,-121.75,3.1327
37.83,-122.26,2.0978
33.81,-117.95,5.118
38.11,-122.26,2.6708
32.81,-117.22,3.7813
33.83,-118.05,5.7018
34.1,-118.09,3.6696
37.36,-122.04,6.8753
40.59,-122.39,1.2404
33.6,-117.71,2.3387
32.75,-117.08,2.0077
37.97,-121.99,5.1333
38.44,-122.67,4.3587
34.05,-118.22,1.0714
38.59,-121.28,3.0481
37.36,-121.99,4.9091
34.14,-117.21,5.2591
34.24,-117.2,3.0434
33.75,-117.8,5.3903
33.2,-117.25,2.0625
34.02,-118.14,2.7019
37.79,-122.42,4.0156
33.67,-117.61,6.8004
33.98,-118.31,2.3977
37.07,-120.84,2.2019
39.12,-121.64,4.2656
34.15,-118.41,4.3468
37.7,-121.01,3.2447
32.74,-116.97,4.2192
34.11,-118.34,3.6974
37.66,-122.41,3.6667
36.32,-119.34,3.1574
33.93,-117.94,3.8194
34.44,-119.23,2.4777
33.97,-117.29,4.6667
34.08,-117.98,3.4784
33.74,-118.28,1.8584
34.26,-116.85,2.6094
32.77,-116.98,8.093
34.02,-118.6,8.4331
40.28,-123.84,2.0962
37.82,-122.21,7.0549
41.03,-123.76,2.0644
34.14,-118.12,3.1033
33.05,-117.25,4.3286
37.34,-121.83,4.2098
38.54,-121.7,4.6225
33.94,-118.22,3.4323
37.33,-121.9,4.05
33.46,-117.67,4.6518
33.94,-117.23,3.0789
36.96,-122.06,4.5
37.63,-122.44,4.7625
37.74,-122.47,5.6787
33.8,-118.11,5.4602
33.75,-117.98,5.1345
34.54,-120.01,3.9375
39.12,-123.19,2.3125
34.16,-118.0,4.8059
34.06,-118.31,1.6987
32.85,-117.21,5.4067
37.87,-122.3,2.2208
36.53,-121.77,10.1854
34.65,-118.1,2.67
34.19,-118.46,6.1142
39.15,-121.62,1.9375
34.06,-117.74,1.4722
41.32,-122.3,2.1571
38.73,-120.81,2.7273
37.81,-122.23,8.8793
33.49,-117.68,4.245
38.22,-122.63,4.0417
34.07,-118.28,2.3636
39.73,-121.82,1.7426
38.53,-121.43,3.1208
34.57,-118.1,3.3086
33.86,-118.15,4.8942
33.82,-117.87,5.9397
37.27,-122.01,8.8178
38.26,-122.05,2.6827
34.14,-118.02,3.5878
37.72,-122.47,5.9114
34.66,-118.17,5.7049
33.61,-117.98,6.8939
33.93,-118.0,3.9575
39.59,-121.74,2.3833
34.02,-118.41,3.0833
34.15,-117.64,6.4559
34.12,-118.04,6.5989
33.95,-116.53,2.625
33.63,-117.92,4.9643
37.32,-122.04,5.7528
40.98,-120.38,1.6833
34.15,-118.36,3.6202
34.4,-118.52,5.305
36.06,-119.19,1.9091
37.71,-122.11,4.65
37.98,-122.58,4.6905
34.09,-117.66,3.2321
34.15,-117.3,4.3438
37.22,-121.77,6.7287
33.78,-117.88,3.3472
34.06,-117.27,2.025
37.92,-121.25,2.4097
37.72,-122.13,7.912000000000001
38.8,-121.15,4.1685
37.34,-120.5,3.4559
35.27,-120.65,2.5129
38.89,-121.15,5.2903
32.77,-116.99,6.1103
37.8,-122.21,4.0977
34.17,-118.45,3.2386
33.69,-117.78,6.0961
38.37,-122.78,3.7991
34.28,-118.77,4.5458
37.78,-122.48,3.5865
33.93,-118.37,4.4474
37.89,-122.07,5.6558
40.5,-122.28,2.6488
37.49,-121.89,9.7194
37.35,-122.09,7.5794
37.47,-122.24,6.1244
33.93,-117.97,4.1321
34.05,-118.19,2.6964
33.7,-117.19,1.9014
34.22,-119.03,4.7831
40.88,-124.09,2.4321
34.3,-118.43,1.7062
33.83,-117.91,3.0288
34.01,-118.1,2.66
36.83,-119.76,4.0196
37.52,-122.25,4.3594
32.69,-117.05,5.3908
37.74,-122.14,4.0662
33.82,-117.99,4.1167
34.16,-118.15,1.2891
34.13,-118.18,3.5341
38.91,-120.01,1.9851
34.24,-117.27,2.875
37.77,-122.13,7.0712
37.77,-122.2,2.2562
33.84,-117.87,4.0724
38.02,-120.27,3.1875
34.02,-118.28,2.1382
32.79,-117.03,5.8683
33.76,-118.09,1.808
33.99,-118.03,3.4312
32.61,-117.09,2.1548
34.24,-117.41,5.2072
33.95,-118.24,1.6513
36.79,-119.77,2.9937
33.82,-118.2,4.6042
34.14,-118.16,8.2435
36.21,-119.34,1.4792
33.64,-117.49,6.8588
37.86,-122.28,1.9798
38.01,-121.25,2.6994
34.12,-118.02,5.4555
40.77,-124.16,2.8529
34.07,-118.16,3.8644
33.97,-118.4,5.9544
34.1,-117.36,3.6227
38.49,-122.91,3.6343
37.31,-119.64,2.8393
37.31,-121.98,6.4095
33.86,-117.96,3.3516
34.16,-117.29,2.875
37.92,-121.28,2.1705
38.41,-121.94,4.5
34.03,-118.19,1.7995
34.09,-118.1,4.875
36.32,-119.28,3.7404
37.61,-122.1,4.5281
32.63,-117.03,5.7789
37.34,-122.03,6.0577
33.75,-117.82,4.6161
34.07,-118.02,2.3236
34.16,-118.27,3.1397
36.79,-121.32,3.6333
38.08,-122.58,5.615
37.92,-122.51,3.7647
40.58,-123.18,1.7262
33.87,-117.87,2.4929
34.02,-118.35,1.7622
33.62,-117.94,6.5928
37.53,-120.79,3.3083
37.96,-122.37,0.7403
37.54,-122.26,5.3247
37.74,-122.45,6.202999999999999
34.05,-118.29,1.3867
33.9,-118.35,3.3971
34.18,-118.38,2.1449
38.65,-121.31,5.5
38.58,-121.38,5.0497
33.71,-117.96,4.5962
37.81,-122.26,2.0062
35.0,-117.65,1.9107
34.15,-117.57,5.485
32.74,-117.21,6.9322
37.35,-121.99,4.375
38.34,-121.41,3.0833
33.04,-117.07,3.6437
34.23,-118.46,2.585
33.65,-117.91,4.0417
36.35,-119.3,2.3304
37.37,-121.98,5.0942
37.88,-122.22,2.4444
38.58,-121.44,3.9271
40.13,-120.71,2.9554
34.19,-118.92,3.0691
34.08,-117.92,4.1312
33.91,-118.26,1.9038
37.76,-122.25,3.567
36.62,-121.84,2.225
39.18,-121.67,3.3958
37.7,-122.07,4.125
33.25,-117.31,3.125
33.97,-118.14,2.0524
34.0,-117.92,3.8125
38.01,-120.24,3.125
38.03,-121.29,2.5842
40.56,-122.38,3.5347
37.96,-122.34,2.5382
34.02,-118.41,3.3955
33.92,-117.7,6.2141
37.27,-121.86,5.6876
37.95,-120.42,2.4922
33.94,-117.38,4.0625
34.24,-118.7,4.504
38.34,-122.71,3.1781
34.43,-118.37,5.9507
37.69,-121.04,4.5332
39.5,-121.58,2.1658
33.13,-116.97,6.7957
33.84,-118.09,4.7917
36.3,-119.3,5.3602
37.63,-121.0,1.59
34.26,-119.2,5.4087
37.04,-122.04,3.8854
32.92,-117.13,5.5036
37.73,-122.39,2.2222
40.22,-123.43,3.625
34.42,-119.72,3.5905
36.22,-119.32,3.6343
40.48,-123.73,1.7153
34.05,-118.41,5.8758
34.06,-118.62,7.4001
37.53,-122.32,5.779
37.78,-122.23,1.6009
33.86,-118.07,5.6818
36.63,-121.92,3.4943
36.72,-119.79,1.25
34.42,-119.63,8.5608
37.52,-122.28,4.0801
33.92,-118.33,3.267
38.61,-120.66,2.5042
37.81,-122.24,3.675
33.99,-118.29,2.0542
40.61,-122.57,2.8036
37.41,-120.63,2.6439
34.06,-118.36,2.9605
34.71,-118.16,4.1719
37.99,-122.03,4.9022
33.02,-117.26,6.3712
38.69,-121.45,2.2243
34.23,-116.76,2.6071
39.93,-122.2,1.9191
33.95,-118.14,5.2015
33.93,-118.13,2.6862
34.09,-118.32,2.0557
33.91,-118.23,3.0341
32.75,-117.07,2.5583
37.53,-122.25,7.6864
34.04,-117.39,2.8682
39.17,-121.02,3.2303
33.66,-117.9,3.1667
34.24,-118.28,4.45
35.41,-118.97,3.996
34.28,-118.89,5.8133
32.83,-116.97,2.6458
37.72,-122.41,4.0583
33.68,-117.79,6.8722
33.2,-117.25,2.7961
36.75,-119.76,1.2545
33.86,-117.93,4.0288
33.86,-118.13,5.1805
38.46,-122.81,4.745
34.0,-118.33,2.3333
37.41,-121.85,5.6096
37.38,-122.1,7.5655
32.67,-115.5,2.1776
34.13,-118.04,4.645
39.34,-120.35,4.0278
34.83,-114.64,1.7062
32.77,-117.11,6.6053
36.76,-119.77,1.2101
33.93,-118.29,1.7244
34.04,-118.85,8.4476
34.29,-118.47,4.2935
38.66,-121.36,3.6953
32.85,-117.22,4.6875
37.97,-121.33,2.0043
37.97,-122.35,2.5863
34.29,-118.89,3.4375
38.02,-121.82,2.2361
38.58,-121.48,1.245
33.6,-114.65,2.9653
39.23,-121.05,1.5313
37.67,-121.78,4.8571
37.95,-121.29,0.7714
38.31,-122.49,3.25
39.15,-123.19,2.6012
37.33,-121.91,4.8854
37.94,-121.95,6.8642
37.61,-121.99,4.6458
39.52,-121.58,1.9956
33.63,-117.81,8.1093
34.03,-117.95,2.7361
33.99,-118.47,3.4071
37.72,-122.45,2.9119
33.85,-117.87,5.2949
37.75,-122.48,4.3393
34.42,-119.69,2.5978
33.82,-117.99,3.1538
38.07,-120.28,2.9083
33.97,-118.29,1.7734
37.77,-122.28,3.75
37.96,-122.51,3.6863
37.48,-122.29,7.4678
38.57,-121.41,3.2443
36.2,-119.35,1.7462
34.21,-118.35,3.275
33.83,-117.53,5.5362
33.84,-117.99,4.9115
32.68,-117.05,3.2174
37.57,-122.31,4.6371
37.73,-122.44,4.1932
38.83,-122.0,3.4187
33.65,-117.9,5.2549
33.77,-117.79,8.5403
34.2,-118.6,3.2297
34.16,-118.14,2.1377
37.76,-122.51,3.0465
37.73,-122.48,3.1359
34.23,-118.53,3.0321
37.19,-122.1,7.1831
40.8,-124.16,1.1386
33.65,-117.91,2.1074
38.25,-122.67,4.0729
33.98,-118.34,2.9315
39.73,-121.84,1.6797
34.16,-118.34,3.6486
32.93,-117.12,5.3625
36.72,-119.79,1.3047
38.41,-121.38,4.45
37.55,-121.03,1.9728
33.88,-118.08,3.6417
38.58,-122.83,3.2452
35.56,-120.29,2.8110000000000004
37.68,-121.76,3.7301
32.62,-117.11,2.1719
37.43,-122.13,4.7375
37.02,-120.09,3.7143
34.08,-118.46,7.8426
37.31,-120.45,3.7652
36.79,-119.9,3.3125
37.47,-122.19,4.8068
37.34,-121.9,3.5966
33.88,-117.36,5.0346
33.96,-118.31,3.4643
37.94,-122.35,1.6571
37.13,-121.96,15.0001
33.36,-117.25,2.3214
33.88,-118.25,2.2121
34.28,-117.21,5.7421
34.64,-120.44,4.6023
37.67,-121.0,1.125
38.65,-121.95,3.3472
33.51,-117.73,6.1785
32.65,-117.04,4.2155
33.98,-118.26,1.2315
36.77,-119.81,2.5804
33.76,-117.94,3.7232
32.76,-117.14,2.694
32.84,-117.21,4.5402
34.11,-118.04,5.0
34.2,-118.57,5.223
37.99,-122.04,3.8897
35.74,-118.31,1.8419
39.75,-122.23,1.9375
38.76,-121.17,6.5322
39.2,-120.99,3.3009
40.58,-122.37,2.1538
34.06,-117.8,3.6298
37.59,-122.5,4.3542
37.58,-122.37,4.5486
34.18,-118.43,3.9099
33.74,-118.3,3.9375
37.59,-120.96,2.3849
39.32,-123.7,3.1071
34.04,-117.97,4.119
34.11,-117.8,4.7969
37.99,-121.18,2.4674
37.23,-121.81,6.4328
37.23,-121.91,7.3843
34.03,-118.49,4.5208
33.83,-118.34,5.399
38.01,-122.12,4.1189
37.95,-122.36,1.8333
34.18,-118.37,2.9728
33.51,-117.71,13.1477
37.52,-120.88,2.6103
34.16,-118.38,3.1289
40.25,-121.15,3.3462
38.37,-122.02,6.4894
38.57,-121.46,3.2386
38.61,-121.29,4.4519
37.78,-122.46,3.2396
33.65,-117.9,6.632000000000001
38.41,-122.4,2.5685
32.81,-117.21,4.3862
37.51,-122.25,4.8382
34.23,-119.06,3.0219
32.67,-117.06,4.0505
37.75,-122.47,9.3603
34.05,-118.17,3.1528
36.98,-122.0,3.5562
33.82,-117.94,3.8828
35.95,-119.04,1.8462
34.03,-118.28,0.8440000000000001
33.61,-117.9,4.0764
38.44,-122.69,3.5521
37.75,-122.47,4.4312
33.79,-116.95,2.1979
37.69,-122.1,2.9507
33.63,-117.97,6.1572
38.49,-121.81,3.9309
32.73,-117.13,3.6058
36.46,-119.69,2.8125
33.96,-116.97,2.4322
33.97,-117.37,1.4514
